1.000	20.833	4.876	5.319	0.000	6.649	21.720	3.103	3.103	7.535	20.390	3.546	1.330	12.411	1.330	0.000	0.000	1.773	0.443	6.206	4.876	3.103	1.773	10.195	1.773	0.000	7.092	0.887	5.319	17.730	0.887	5.762	0.887	2.660	1.330	0.000	1.330	6.206	0.000	68.706	5.319	1.773	0.443	4.433	2.216	0.443	3.103	1.773	3.103	1.330	2.216	11.525	89.539	7.979	0.000	3.989	0.443	9.752	35.461	0.443	4.876	3.103	3.989	1.330	0.443	10.638	0.887	0.443	5.319	22.606	0.000
2.000	20.727	1.564	0.391	4.693	21.510	3.911	6.257	11.732	3.911	14.861	0.782	1.955	9.777	1.564	0.782	0.391	0.391	1.564	2.346	6.648	1.955	1.955	3.911	0.782	9.386	2.738	21.901	0.782	16.034	15.643	1.955	5.084	1.955	1.173	0.000	3.520	9.386	0.391	52.014	7.431	2.346	1.564	5.084	0.000	0.000	2.738	1.564	1.173	5.084	2.346	14.470	70.786	3.911	0.391	1.955	0.000	5.084	42.237	0.000	0.391	1.955	1.564	0.782	0.782	13.297	2.346	2.738	10.950	0.391	0.000
2.000	16.061	2.294	1.912	0.382	3.442	27.916	2.294	4.971	8.031	27.533	1.912	4.971	8.031	2.677	0.382	0.000	0.765	2.294	4.207	3.824	1.147	1.530	5.736	0.000	0.000	12.237	2.294	1.912	17.591	1.530	2.677	4.971	4.207	3.442	0.000	1.530	7.648	0.382	61.185	12.237	3.442	2.294	5.354	0.000	0.000	3.442	0.765	0.382	2.294	4.207	14.914	115.105	11.090	0.382	0.000	0.000	3.442	32.505	0.382	0.000	4.589	1.147	1.912	0.000	8.795	2.294	15.296	6.883	11.090	0.000
1.000	22.177	5.544	3.528	0.504	3.528	23.185	2.016	7.056	12.097	26.210	3.024	2.016	11.089	1.512	0.504	0.000	1.512	0.504	5.544	6.048	2.016	2.520	5.544	1.512	0.000	13.105	4.536	2.520	20.161	0.504	8.569	2.016	1.008	2.520	0.000	1.008	4.032	0.000	62.500	5.544	1.008	1.008	7.560	5.040	3.024	3.024	0.504	2.520	2.016	2.016	15.625	87.198	5.544	1.008	1.008	1.008	10.081	44.859	2.520	1.008	2.016	0.504	1.008	1.512	7.560	1.008	5.040	4.032	10.585	0.000
2.000	12.778	2.556	4.381	3.286	3.651	31.398	1.825	9.493	7.302	12.778	5.111	1.825	15.334	3.286	0.365	0.730	1.825	1.460	2.556	4.381	1.095	6.207	5.111	1.095	4.016	8.032	3.651	1.825	22.636	0.365	15.699	2.921	3.286	0.365	0.000	5.476	4.381	0.000	67.543	7.302	6.207	0.730	6.572	0.000	2.556	0.730	1.460	1.460	0.730	1.825	13.143	118.656	0.365	0.730	1.095	0.000	8.762	23.366	0.000	0.000	1.460	2.556	1.095	1.095	8.032	2.191	1.460	7.302	1.460	0.000
1.000	19.169	4.473	7.668	0.000	5.751	33.227	1.278	3.195	1.917	15.335	1.917	1.917	5.751	1.278	0.000	0.000	0.000	0.639	7.029	3.195	1.917	2.556	2.556	0.000	4.473	10.224	3.834	1.278	18.530	1.917	7.029	2.556	5.751	0.639	0.639	0.000	2.556	0.000	69.010	1.278	1.278	0.000	8.307	1.278	0.639	1.278	2.556	0.639	0.000	3.195	13.419	102.236	6.390	0.000	2.556	0.639	7.029	36.422	0.000	3.834	3.834	2.556	0.639	0.639	15.335	1.278	8.307	6.390	7.668	0.000
2.000	18.531	2.647	0.662	3.309	21.840	0.662	5.956	9.927	5.295	19.854	1.324	2.647	15.884	1.324	0.000	0.000	1.324	2.647	5.295	4.633	1.324	4.633	6.618	0.000	5.295	3.971	15.884	3.971	11.251	8.604	13.898	4.633	2.647	2.647	0.000	1.324	5.295	0.000	64.196	5.295	3.309	4.633	4.633	0.662	0.000	3.309	1.985	0.662	3.309	2.647	9.265	101.919	7.942	0.000	0.662	0.000	1.324	37.723	0.662	0.000	3.309	4.633	1.324	0.000	11.913	3.309	11.251	6.618	5.956	0.000
1.000	18.193	1.915	0.000	5.745	24.896	1.596	5.745	7.022	2.873	12.448	3.830	2.553	5.426	2.873	0.958	0.000	0.319	0.000	3.830	2.553	0.958	2.553	3.192	0.000	2.234	2.553	28.088	0.319	22.343	20.747	6.703	3.192	1.596	1.915	0.000	3.511	7.341	72.135	2.234	0.000	0.638	1.277	4.788	4.788	2.234	0.319	1.596	0.638	1.277	1.277	19.789	107.565	2.234	1.277	1.915	0.638	9.256	45.005	0.000	1.915	3.830	0.000	2.553	2.553	10.533	1.596	4.149	13.086	3.192	0.000
2.000	22.957	2.026	0.675	3.376	31.735	0.000	6.077	6.752	1.350	20.257	0.675	2.026	16.205	2.026	0.675	0.000	0.000	4.051	5.402	6.077	0.000	1.350	0.000	0.000	0.675	3.376	16.205	8.778	14.180	13.504	6.077	4.051	9.453	6.077	0.000	1.350	4.727	0.675	54.693	4.727	7.427	0.000	7.427	2.026	0.000	1.350	4.727	0.675	2.701	2.026	4.727	91.830	11.479	1.350	2.701	0.675	6.077	35.111	0.000	0.000	0.000	0.675	1.350	0.675	8.778	3.376	3.376	2.026	4.727	0.000
1.000	23.072	7.910	1.318	0.659	3.296	16.480	3.296	5.933	11.866	24.390	5.933	1.978	3.296	3.955	0.659	0.000	0.000	0.659	11.206	5.274	1.978	7.910	0.000	0.000	0.659	16.480	1.978	4.614	30.982	1.978	6.592	7.251	2.637	1.318	0.659	3.296	5.274	0.659	64.601	3.955	1.978	2.637	5.274	0.000	1.318	4.614	1.318	1.318	0.000	7.910	21.094	98.220	3.296	0.659	3.296	0.000	9.229	39.552	0.000	1.978	2.637	0.000	1.318	1.318	7.910	2.637	4.614	4.614	11.206	0.000
